Provider,PotentialFraud,IP_TotalClaimAmt_x,IP_TotalClaimAmt_y,IP_TotalLOS_x,IP_TotalLOS_y,IP_TotalDeductible_y,IP_TotalDeductible_x,IP_ClaimCount_x,IP_ClaimCount_y,UniquePatients,UniqueCounties,OP_TotalClaimAmt,OP_ClaimCount,IP_UniqueOperatingPhys_y,IP_UniqueOperatingPhys_x,OP_TotalDeductible,IP_UniqueOtherPhys_x,IP_UniqueOtherPhys_y,IP_UniqueAttendingPhys_x,IP_UniqueAttendingPhys_y,UniqueStates,OP_UniqueOperatingPhys,OP_UniqueAttendingPhys,OP_UniqueOtherPhys,IP_StdClaimAmt_x,IP_StdClaimAmt_y,AvgIPAnnualReimb,IP_AvgClaimAmt_x,IP_AvgClaimAmt_y,IP_AvgLOS_y,IP_AvgLOS_x,OP_StdClaimAmt,PctKidneyDisease,OP_AvgClaimAmt,OP_AvgDeductible,PctHeartfailure,OP_MedianClaimAmt,StdPatientAge,IP_MedianLOS_y,IP_MedianLOS_x,PctDiabetes,PctAlzheimer,IP_MedianClaimAmt_x,IP_MedianClaimAmt_y
PRV51071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,9,8550.0,24.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2,2.0,11.0,5.0,7937.253933193771,7937.253933193771,4195.833333333333,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,728.391990142909,0.3333333333333333,356.25,2.0833333333333335,0.5833333333333334,85.0,13.753304088247425,4.0,4.0,0.75,0.5,7000.0,7000.0
PRV51072,0,72000.0,72000.0,51.0,51.0,11748.0,11748.0,12.0,12.0,160,23,47170.0,200.0,7.0,7.0,430.0,1.0,1.0,10.0,10.0,3,17.0,42.0,44.0,3741.657386773941,3741.657386773941,4419.1875,6000.0,6000.0,4.25,4.25,463.15856548693955,0.4375,235.85,2.15,0.55,70.0,11.763783796900908,4.0,4.0,0.74375,0.35625,4000.0,4000.0
PRV51074,0,31000.0,31000.0,13.0,13.0,5340.0,5340.0,5.0,5.0,39,14,10170.0,34.0,1.0,1.0,80.0,2.0,2.0,4.0,4.0,5,4.0,11.0,4.0,5215.361924162119,5215.361924162119,5348.717948717948,6200.0,6200.0,2.6,2.6,513.9058258678944,0.46153846153846156,299.11764705882354,2.3529411764705883,0.5897435897435898,100.0,14.971225737585272,3.0,3.0,0.717948717948718,0.38461538461538464,3000.0,3000.0
PRV51075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5,8550.0,17.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1,2.0,4.0,3.0,7937.253933193771,7937.253933193771,3203.846153846154,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,765.4881180159032,0.3076923076923077,502.94117647058823,4.117647058823529,0.46153846153846156,100.0,17.164494040312523,4.0,4.0,0.7692307692307693,0.23076923076923078,7000.0,7000.0
PRV51076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,7,10230.0,29.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1,3.0,8.0,5.0,7937.253933193771,7937.253933193771,4973.7037037037035,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,853.5467873682151,0.4074074074074074,352.7586206896552,1.7241379310344827,0.5925925925925926,50.0,13.917810754675022,4.0,4.0,0.7777777777777778,0.48148148148148145,7000.0,7000.0
PRV51077,1,199000.0,199000.0,95.0,95.0,16020.0,16020.0,16.0,16.0,30,4,5350.0,17.0,1.0,1.0,200.0,0.0,0.0,1.0,1.0,1,1.0,10.0,5.0,13559.590701787425,13559.590701787425,8792.0,12437.5,12437.5,5.9375,5.9375,632.3282142908344,0.5666666666666667,314.70588235294116,11.764705882352942,0.7,70.0,15.598304826851228,4.0,4.0,0.8333333333333334,0.43333333333333335,6000.0,6000.0
PRV51078,0,76000.0,76000.0,60.0,60.0,8544.0,8544.0,9.0,9.0,23,9,2270.0,14.0,3.0,3.0,100.0,1.0,1.0,3.0,3.0,1,2.0,10.0,4.0,4772.607021092118,4772.607021092118,4907.391304347826,8444.444444444445,8444.444444444445,6.666666666666667,6.666666666666667,219.30584794996903,0.30434782608695654,162.14285714285714,7.142857142857143,0.6086956521739131,65.0,10.301497695457403,5.0,5.0,0.6956521739130435,0.30434782608695654,9000.0,9000.0
PRV51081,0,79000.0,79000.0,36.0,36.0,6408.0,6408.0,6.0,6.0,131,7,45080.0,194.0,2.0,2.0,760.0,1.0,1.0,1.0,1.0,2,1.0,2.0,0.0,17279.081765726634,17279.081765726634,5272.137404580153,13166.666666666666,13166.666666666666,6.0,6.0,485.090180592759,0.44274809160305345,232.37113402061857,3.917525773195876,0.6030534351145038,80.0,15.004728445160149,6.0,6.0,0.6564885496183206,0.48854961832061067,8000.0,8000.0
PRV51082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,6,5470.0,34.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,1,3.0,9.0,6.0,7937.253933193771,7937.253933193771,7421.935483870968,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,237.41496272903532,0.3870967741935484,160.88235294117646,2.0588235294117645,0.4838709677419355,80.0,8.38260464477123,4.0,4.0,0.8387096774193549,0.3870967741935484,7000.0,7000.0
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,15,18100.0,90.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,3,8.0,18.0,15.0,7937.253933193771,7937.253933193771,3913.0864197530864,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,512.3210993741329,0.4691358024691358,201.11111111111111,1.5555555555555556,0.5925925925925926,70.0,12.877156679353057,4.0,4.0,0.7037037037037037,0.3950617283950617,7000.0,7000.0
PRV51084,1,191000.0,191000.0,113.0,113.0,21360.0,21360.0,20.0,20.0,85,17,24580.0,90.0,9.0,9.0,530.0,2.0,2.0,14.0,14.0,2,6.0,25.0,15.0,11311.26592570899,11311.26592570899,5558.588235294118,9550.0,9550.0,5.65,5.65,571.5180739608503,0.4117647058823529,273.1111111111111,5.888888888888889,0.5882352941176471,75.0,13.101963818022487,3.0,3.0,0.7647058823529411,0.4470588235294118,6000.0,6000.0
PRV51086,0,413000.0,413000.0,150.0,150.0,33108.0,33108.0,31.0,31.0,115,19,33170.0,108.0,8.0,8.0,60.0,4.0,4.0,12.0,12.0,3,11.0,20.0,16.0,12765.545024986057,12765.545024986057,7353.304347826087,13322.58064516129,13322.58064516129,4.838709677419355,4.838709677419355,623.4214471736782,0.4782608695652174,307.1296296296296,0.5555555555555556,0.5565217391304348,80.0,14.622899014818241,4.0,4.0,0.6956521739130435,0.34782608695652173,9000.0,9000.0
PRV51089,0,177000.0,177000.0,93.0,93.0,18156.0,18156.0,18.0,18.0,197,41,53900.0,210.0,12.0,12.0,540.0,3.0,3.0,11.0,11.0,5,21.0,66.0,41.0,10251.25530333323,10251.25530333323,6220.05076142132,9833.333333333334,9833.333333333334,5.166666666666667,5.166666666666667,538.152371063864,0.4416243654822335,256.6666666666667,2.5714285714285716,0.5685279187817259,70.0,14.102402813631672,4.5,4.5,0.6802030456852792,0.3350253807106599,5500.0,5500.0
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,5830.0,7.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,7937.253933193771,7937.253933193771,714.2857142857143,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1303.798479900355,0.2857142857142857,832.8571428571429,8.571428571428571,0.2857142857142857,50.0,12.326188466956504,4.0,4.0,0.8571428571428571,0.14285714285714285,7000.0,7000.0
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,14,9270.0,44.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,2,6.0,19.0,13.0,7937.253933193771,7937.253933193771,7451.363636363636,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,451.69138325658287,0.3181818181818182,210.6818181818182,1.8181818181818181,0.6590909090909091,60.0,14.031440186312583,4.0,4.0,0.6590909090909091,0.2727272727272727,7000.0,7000.0
PRV51093,0,11000.0,11000.0,12.0,12.0,2136.0,2136.0,2.0,2.0,9,4,2710.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2.0,5.0,4.0,7778.174593052023,7778.174593052023,4688.888888888889,5500.0,5500.0,6.0,6.0,760.6732606867482,0.4444444444444444,387.14285714285717,0.0,0.4444444444444444,80.0,14.524250737623976,6.0,6.0,0.6666666666666666,0.3333333333333333,5500.0,5500.0
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,3200.0,5.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1,0.0,3.0,2.0,7937.253933193771,7937.253933193771,4800.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,826.4381404557754,0.6,640.0,20.0,0.8,400.0,12.73986541235637,4.0,4.0,0.8,0.6,7000.0,7000.0
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,8,44420.0,125.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,3007.605633802817,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,751.1727862740433,0.29577464788732394,355.36,1.84,0.4084507042253521,80.0,13.57024884595106,4.0,4.0,0.6901408450704225,0.323943661971831,7000.0,7000.0
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,300.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.0,2.0,7937.253933193771,7937.253933193771,15500.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,85.04900548115383,0.5,75.0,0.0,1.0,45.0,8.971344901967957,4.0,4.0,1.0,0.0,7000.0,7000.0
PRV51100,0,78000.0,78000.0,30.0,30.0,5340.0,5340.0,5.0,5.0,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1,0.0,0.0,0.0,11436.782764396638,11436.782764396638,15738.0,15600.0,15600.0,6.0,6.0,517.8553338098865,0.4,265.1538461538462,1.9866845940319222,0.8,80.0,3.626028539006061,5.0,5.0,0.6,0.2,17000.0,17000.0
PRV51101,0,16600.0,16600.0,10.0,10.0,3204.0,3204.0,3.0,3.0,3,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,6576.726642740547,6576.726642740547,9200.0,5533.333333333333,5533.333333333333,3.3333333333333335,3.3333333333333335,517.8553338098865,1.0,265.1538461538462,1.9866845940319222,1.0,80.0,10.822836362274016,3.0,3.0,0.6666666666666666,0.6666666666666666,3000.0,3000.0
PRV51102,0,148000.0,148000.0,48.0,48.0,12816.0,12816.0,12.0,12.0,11,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1,0.0,0.0,0.0,12017.663767315278,12017.663767315278,14818.181818181818,12333.333333333334,12333.333333333334,4.0,4.0,517.8553338098865,0.6363636363636364,265.1538461538462,1.9866845940319222,0.6363636363636364,80.0,11.417495378807251,3.5,3.5,0.7272727272727273,0.2727272727272727,9000.0,9000.0
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,440.0,6.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1,0.0,2.0,2.0,7937.253933193771,7937.253933193771,2000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,71.46094504459528,1.0,73.33333333333333,10.0,0.5,55.0,8.824528537169071,4.0,4.0,1.0,0.75,7000.0,7000.0
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1900.0,12.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,1,0.0,2.0,2.0,7937.253933193771,7937.253933193771,3666.6666666666665,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,202.83595401807898,0.3333333333333333,158.33333333333334,9.166666666666666,0.8888888888888888,90.0,10.582905178279576,4.0,4.0,0.7777777777777778,0.5555555555555556,7000.0,7000.0
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,6540.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,8048.333333333333,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,767.4455858708989,0.5833333333333334,545.0,0.0,0.8333333333333334,85.0,11.950713458929396,4.0,4.0,0.9166666666666666,0.5,7000.0,7000.0
PRV51108,0,156000.0,156000.0,100.0,100.0,19224.0,19224.0,19.0,19.0,19,5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,6.0,6.0,1,0.0,0.0,0.0,5633.027086038801,5633.027086038801,13471.052631578947,8210.526315789473,8210.526315789473,5.2631578947368425,5.2631578947368425,517.8553338098865,0.6842105263157895,265.1538461538462,1.9866845940319222,0.6842105263157895,80.0,15.293276113686106,4.0,4.0,0.8421052631578947,0.5789473684210527,7000.0,7000.0
PRV51109,0,18000.0,18000.0,19.0,19.0,3204.0,3204.0,3.0,3.0,3,2,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,2645.7513110645905,2645.7513110645905,7833.333333333333,6000.0,6000.0,6.333333333333333,6.333333333333333,517.8553338098865,1.0,265.1538461538462,1.9866845940319222,0.6666666666666666,80.0,16.59164962813752,7.0,7.0,1.0,0.6666666666666666,7000.0,7000.0
PRV51110,0,27000.0,27000.0,51.0,51.0,5340.0,5340.0,5.0,5.0,5,5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3,0.0,0.0,0.0,2509.980079602227,2509.980079602227,5456.0,5400.0,5400.0,10.2,10.2,517.8553338098865,0.8,265.1538461538462,1.9866845940319222,0.8,80.0,10.333499353987417,5.0,5.0,1.0,0.6,4000.0,4000.0
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,4,54860.0,132.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1,2.0,4.0,2.0,7937.253933193771,7937.253933193771,3469.176470588235,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,886.0584799473751,0.4235294117647059,415.6060606060606,1.5151515151515151,0.5058823529411764,80.0,14.01578906873523,4.0,4.0,0.7411764705882353,0.36470588235294116,7000.0,7000.0
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,6,105250.0,304.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,1,7.0,7.0,6.0,7937.253933193771,7937.253933193771,4497.589743589743,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,655.4920296194023,0.37948717948717947,346.2171052631579,2.664473684210526,0.5384615384615384,80.0,13.891673679661766,4.0,4.0,0.7025641025641025,0.3333333333333333,7000.0,7000.0
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,4,46390.0,132.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1.0,7937.253933193771,7937.253933193771,2968.7179487179487,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,712.566731923337,0.32051282051282054,351.43939393939394,4.166666666666667,0.48717948717948717,70.0,10.913100122486835,4.0,4.0,0.6282051282051282,0.3333333333333333,7000.0,7000.0
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,7,76720.0,262.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,1,4.0,5.0,3.0,7937.253933193771,7937.253933193771,3532.3125,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,708.7145287296077,0.31875,292.82442748091603,2.1374045801526718,0.59375,80.0,12.651588273640513,4.0,4.0,0.69375,0.33125,7000.0,7000.0
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,980.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,1.0,3.0,3.0,7937.253933193771,7937.253933193771,4833.333333333333,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,203.9607805437114,0.3333333333333333,140.0,2.857142857142857,0.5,60.0,9.453302868047178,4.0,4.0,0.8333333333333334,0.5,7000.0,7000.0
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5,1950.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.0,3.0,7937.253933193771,7937.253933193771,6450.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,390.8527972151524,0.6,162.5,0.0,1.0,50.0,9.363008423303405,4.0,4.0,0.9,0.3,7000.0,7000.0
PRV51118,0,136000.0,136000.0,68.0,68.0,14952.0,14952.0,16.0,16.0,16,5,0.0,0.0,4.0,4.0,0.0,1.0,1.0,4.0,4.0,1,0.0,0.0,0.0,5738.757124441959,5738.757124441959,21635.0,8500.0,8500.0,4.25,4.25,517.8553338098865,0.5,265.1538461538462,1.9866845940319222,0.75,80.0,14.834378201384197,4.0,4.0,0.8125,0.25,7500.0,7500.0
PRV51119,1,985000.0,985000.0,562.0,562.0,96120.0,96120.0,94.0,94.0,81,10,95580.0,1.0,7.0,7.0,865.0,7.0,7.0,8.0,8.0,1,1.0,1.0,1.0,13905.772548863895,13905.772548863895,18585.802469135804,10478.72340425532,10478.72340425532,5.9787234042553195,5.9787234042553195,517.8553338098865,0.5185185185185185,95580.0,865.0,0.6790123456790124,95580.0,11.046192473353031,4.0,4.0,0.7654320987654321,0.48148148148148145,6000.0,6000.0
PRV51120,0,52000.0,52000.0,29.0,29.0,7476.0,7476.0,7.0,7.0,7,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,4649.628761422531,4649.628761422531,13302.857142857143,7428.571428571428,7428.571428571428,4.142857142857143,4.142857142857143,517.8553338098865,0.42857142857142855,265.1538461538462,1.9866845940319222,0.8571428571428571,80.0,15.132342774411276,4.0,4.0,0.8571428571428571,0.5714285714285714,8000.0,8000.0
PRV51121,0,81000.0,81000.0,39.0,39.0,6408.0,6408.0,6.0,6.0,7,3,80.0,1.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,1,0.0,1.0,0.0,16404.26773739078,16404.26773739078,16607.14285714286,13500.0,13500.0,6.5,6.5,517.8553338098865,0.7142857142857143,80.0,0.0,0.2857142857142857,80.0,14.988343186090882,6.5,6.5,0.7142857142857143,0.42857142857142855,5500.0,5500.0
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,1120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,7.0,4.0,7937.253933193771,7937.253933193771,1005.7142857142857,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,200.91457554559517,0.14285714285714285,160.0,0.0,0.42857142857142855,60.0,22.94065251773616,4.0,4.0,0.5714285714285714,0.2857142857142857,7000.0,7000.0
PRV51123,0,9000.0,9000.0,5.0,5.0,2136.0,2136.0,2.0,2.0,28,11,17910.0,29.0,1.0,1.0,40.0,0.0,0.0,2.0,2.0,4,6.0,19.0,9.0,707.1067811865476,707.1067811865476,2752.5,4500.0,4500.0,2.5,2.5,913.9422268878213,0.35714285714285715,617.5862068965517,1.3793103448275863,0.6071428571428571,200.0,14.030830998422367,2.5,2.5,0.7142857142857143,0.42857142857142855,4500.0,4500.0
PRV51125,0,110000.0,110000.0,52.0,52.0,12816.0,12816.0,12.0,12.0,32,11,21310.0,36.0,6.0,6.0,280.0,0.0,0.0,12.0,12.0,2,5.0,25.0,11.0,8122.173167921069,8122.173167921069,6405.625,9166.666666666666,9166.666666666666,4.333333333333333,4.333333333333333,934.1453525455981,0.46875,591.9444444444445,7.777777777777778,0.59375,100.0,13.462093533991437,3.0,3.0,0.6875,0.375,6500.0,6500.0
PRV51126,1,177000.0,177000.0,130.0,130.0,21360.0,21360.0,20.0,20.0,14,7,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1,0.0,0.0,0.0,6200.806399170997,6200.806399170997,13242.857142857143,8850.0,8850.0,6.5,6.5,517.8553338098865,0.5714285714285714,265.1538461538462,1.9866845940319222,0.8571428571428571,80.0,11.646546730548113,5.0,5.0,0.6428571428571429,0.42857142857142855,7500.0,7500.0
PRV51128,0,90000.0,90000.0,32.0,32.0,5340.0,5340.0,5.0,5.0,38,10,12220.0,45.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5,10.0,19.0,14.0,10295.630140987001,10295.630140987001,5550.263157894737,18000.0,18000.0,6.4,6.4,551.5637091511054,0.39473684210526316,271.55555555555554,0.0,0.5789473684210527,90.0,10.418158131128456,5.0,5.0,0.6842105263157895,0.34210526315789475,19000.0,19000.0
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,19,22920.0,96.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,9,11.0,54.0,29.0,7937.253933193771,7937.253933193771,4631.076923076923,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,364.57401241217923,0.35384615384615387,238.75,5.0,0.5692307692307692,85.0,12.270430307462014,4.0,4.0,0.7230769230769231,0.4153846153846154,7000.0,7000.0
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,4970.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,2.0,7937.253933193771,7937.253933193771,2865.714285714286,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,1110.8555261599054,0.42857142857142855,710.0,0.0,0.5714285714285714,200.0,14.64789804228969,4.0,4.0,0.2857142857142857,0.2857142857142857,7000.0,7000.0
PRV51131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,1160.0,8.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,2,1.0,4.0,3.0,7937.253933193771,7937.253933193771,3752.5,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,272.81600288210996,0.375,145.0,8.75,0.375,30.0,12.87530091732798,4.0,4.0,0.875,0.375,7000.0,7000.0
PRV51132,0,4000.0,4000.0,4.0,4.0,1068.0,1068.0,1.0,1.0,6,4,1330.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0.0,4.0,4.0,7937.253933193771,7937.253933193771,1166.6666666666667,4000.0,4000.0,4.0,4.0,303.5347316755256,0.3333333333333333,190.0,0.0,0.3333333333333333,30.0,9.767673309863069,4.0,4.0,0.5,0.16666666666666666,4000.0,4000.0
PRV51134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3,7610.0,15.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,7937.253933193771,7937.253933193771,2705.8333333333335,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,862.0363488082546,0.3333333333333333,507.3333333333333,5.333333333333333,0.5,70.0,11.19312448026735,4.0,4.0,0.5833333333333334,0.5833333333333334,7000.0,7000.0
PRV51135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,300.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,7937.253933193771,7937.253933193771,2000.0,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,25.495097567963924,0.5,60.0,0.0,0.5,60.0,4.652094716471669,4.0,4.0,0.5,0.0,7000.0,7000.0
PRV51136,0,20000.0,20000.0,2.0,2.0,1068.0,1068.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,7937.253933193771,7937.253933193771,20000.0,20000.0,20000.0,2.0,2.0,517.8553338098865,0.0,265.1538461538462,1.9866845940319222,0.0,80.0,12.65418930687249,2.0,2.0,1.0,0.0,20000.0,20000.0
PRV51137,0,6000.0,6000.0,7.0,7.0,1068.0,1068.0,1.0,1.0,51,13,10050.0,54.0,1.0,1.0,280.0,0.0,0.0,1.0,1.0,3,9.0,22.0,12.0,7937.253933193771,7937.253933193771,4620.392156862745,6000.0,6000.0,7.0,7.0,478.20188626265093,0.29411764705882354,186.11111111111111,5.185185185185185,0.6666666666666666,60.0,9.825370697716457,7.0,7.0,0.8235294117647058,0.4117647058823529,6000.0,6000.0
PRV51138,0,6000.0,6000.0,1.0,1.0,1068.0,1068.0,1.0,1.0,21,5,7430.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3,3.0,7.0,7.0,7937.253933193771,7937.253933193771,6259.047619047619,6000.0,6000.0,1.0,1.0,730.9669395168747,0.2857142857142857,297.2,0.0,0.6190476190476191,60.0,11.307805943873257,1.0,1.0,0.38095238095238093,0.2857142857142857,6000.0,6000.0
PRV51139,0,41300.0,41300.0,27.0,27.0,7476.0,7476.0,7.0,7.0,42,17,11280.0,36.0,1.0,1.0,40.0,1.0,1.0,6.0,6.0,9,7.0,28.0,10.0,3911.947511576981,3911.947511576981,4243.0952380952385,5900.0,5900.0,3.857142857142857,3.857142857142857,611.391854705311,0.38095238095238093,313.3333333333333,1.1111111111111112,0.6190476190476191,60.0,11.705650442701296,2.0,2.0,0.7619047619047619,0.35714285714285715,4000.0,4000.0
PRV51140,0,307400.0,307400.0,283.0,283.0,49128.0,49128.0,47.0,47.0,394,7,145730.0,440.0,2.0,2.0,1290.0,0.0,0.0,2.0,2.0,3,3.0,3.0,2.0,4119.500791541113,4119.500791541113,4583.934010152284,6540.425531914893,6540.425531914893,6.0212765957446805,6.0212765957446805,777.2908116669353,0.35786802030456855,331.20454545454544,2.9318181818181817,0.5786802030456852,70.0,11.962011310633882,4.0,4.0,0.6928934010152284,0.3604060913705584,6000.0,6000.0
PRV51141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,10,19490.0,71.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,6,7.0,8.0,5.0,7937.253933193771,7937.253933193771,5921.621621621622,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,409.52512126815634,0.24324324324324326,274.50704225352115,2.3943661971830985,0.5405405405405406,100.0,11.995332235524945,4.0,4.0,0.5945945945945946,0.2702702702702703,7000.0,7000.0
PRV51142,0,97000.0,97000.0,52.0,52.0,7476.0,7476.0,7.0,7.0,38,6,7570.0,44.0,2.0,2.0,60.0,1.0,1.0,2.0,2.0,2,5.0,13.0,7.0,19701.341506173052,19701.341506173052,6242.368421052632,13857.142857142857,13857.142857142857,7.428571428571429,7.428571428571429,303.71788887941716,0.42105263157894735,172.04545454545453,1.3636363636363635,0.5789473684210527,60.0,12.639558443736457,7.0,7.0,0.6578947368421053,0.3157894736842105,5000.0,5000.0
PRV51143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,17,20450.0,77.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,10,7.0,26.0,13.0,7937.253933193771,7937.253933193771,5144.411764705882,9484.693084693085,9484.693084693085,5.333333333333333,5.333333333333333,515.6944564230928,0.35294117647058826,265.5844155844156,4.545454545454546,0.6176470588235294,80.0,13.681457953092078,4.0,4.0,0.5882352941176471,0.4117647058823529,7000.0,7000.0
PRV51144,0,53000.0,53000.0,20.0,20.0,4272.0,4272.0,4.0,4.0,29,10,8220.0,26.0,3.0,3.0,220.0,0.0,0.0,4.0,4.0,3,6.0,11.0,6.0,13475.286020464773,13475.286020464773,4238.9655172413795,13250.0,13250.0,5.0,5.0,566.4703128890475,0.3448275862068966,316.15384615384613,8.461538461538462,0.5172413793103449,95.0,9.898890944276545,2.5,2.5,0.6206896551724138,0.3793103448275862,8500.0,8500.0
